"stimulus","rt","response","phase","word","carrier","block","wordAccent","wordAccentStep","carrierAccent","carrierAccentStep","option_0","option_1","sound","trial_index","time_elapsed","participantID","answer"
"<h1>どちらの単語が聞こえましたか</h1>","695","0","iden_exp","hana","deta","2","U","6","A","9","hanaU","hanaA","hanaU06-detaA09","591","35","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","435","1","iden_exp","hana","deta","2","A","5","U","11","hanaU","hanaA","hanaA05-detaU11","593","35","people children author function","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","860","1","iden_exp","hana","deta","2","A","9","A","5","hanaU","hanaA","hanaA09-detaA05","595","35","people children author function","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","545","0","iden_exp","hana","deta","2","U","3","A","5","hanaU","hanaA","hanaU03-detaA05","597","35","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","493","0","iden_exp","hana","deta","2","A","6","A","1","hanaU","hanaA","hanaA06-detaA01","599","35","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","608","0","iden_exp","hana","deta","2","A","1","A","6","hanaU","hanaA","hanaA01-detaA06","601","35","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","652","0","iden_exp","hana","deta","2","U","5","A","9","hanaU","hanaA","hanaU05-detaA09","603","35","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","551","0","iden_exp","hana","deta","2","U","1","U","3","hanaU","hanaA","hanaU01-detaU03","605","35","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","678","1","iden_exp","hana","deta","2","A","7","A","11","hanaU","hanaA","hanaA07-detaA11","607","35","people children author function","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","591","1","iden_exp","hana","deta","2","U","5","U","7","hanaU","hanaA","hanaU05-detaU07","609","36","people children author function","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","639","1","iden_exp","hana","deta","2","U","6","U","6","hanaU","hanaA","hanaU06-detaU06","611","36","people children author function","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","531","1","iden_exp","hana","deta","2","U","11","U","11","hanaU","hanaA","hanaU11-detaU11","613","36","people children author function","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","674","1","iden_exp","hana","deta","2","A","5","A","1","hanaU","hanaA","hanaA05-detaA01","615","36","people children author function","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","480","1","iden_exp","hana","deta","2","U","1","A","11","hanaU","hanaA","hanaU01-detaA11","617","36","people children author function","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","561","1","iden_exp","hana","deta","2","A","11","A","7","hanaU","hanaA","hanaA11-detaA07","619","36","people children author function","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","977","0","iden_exp","hana","deta","2","A","7","A","6","hanaU","hanaA","hanaA07-detaA06","621","36","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","540","1","iden_exp","hana","deta","2","A","1","U","7","hanaU","hanaA","hanaA01-detaU07","623","36","people children author function","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","458","1","iden_exp","hana","deta","2","A","7","A","7","hanaU","hanaA","hanaA07-detaA07","625","36","people children author function","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","730","0","iden_exp","hana","deta","2","A","5","U","6","hanaU","hanaA","hanaA05-detaU06","627","36","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","556","0","iden_exp","hana","deta","2","A","3","A","5","hanaU","hanaA","hanaA03-detaA05","629","36","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","648","1","iden_exp","hana","deta","2","A","3","U","11","hanaU","hanaA","hanaA03-detaU11","631","36","people children author function","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","654","0","iden_exp","hana","deta","2","A","6","A","9","hanaU","hanaA","hanaA06-detaA09","633","36","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","549","0","iden_exp","hana","deta","2","U","6","A","6","hanaU","hanaA","hanaU06-detaA06","635","36","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","601","0","iden_exp","hana","deta","2","A","11","A","5","hanaU","hanaA","hanaA11-detaA05","637","36","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","560","1","iden_exp","hana","deta","2","U","6","U","7","hanaU","hanaA","hanaU06-detaU07","639","36","people children author function","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","897","1","iden_exp","hana","deta","2","U","5","U","9","hanaU","hanaA","hanaU05-detaU09","641","37","people children author function","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","486","1","iden_exp","hana","deta","2","U","1","A","3","hanaU","hanaA","hanaU01-detaA03","643","37","people children author function","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","580","0","iden_exp","hana","deta","2","A","7","U","1","hanaU","hanaA","hanaA07-detaU01","645","37","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","473","0","iden_exp","hana","deta","2","A","5","A","11","hanaU","hanaA","hanaA05-detaA11","647","37","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","466","1","iden_exp","hana","deta","2","U","11","A","6","hanaU","hanaA","hanaU11-detaA06","649","37","people children author function","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","747","1","iden_exp","hana","deta","2","U","6","U","5","hanaU","hanaA","hanaU06-detaU05","651","37","people children author function","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","782","0","iden_exp","hana","deta","2","U","6","A","7","hanaU","hanaA","hanaU06-detaA07","653","37","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","494","1","iden_exp","hana","deta","2","A","7","U","6","hanaU","hanaA","hanaA07-detaU06","655","37","people children author function","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","1155","1","iden_exp","hana","deta","2","A","6","U","5","hanaU","hanaA","hanaA06-detaU05","657","37","people children author function","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","712","0","iden_exp","hana","deta","2","A","6","A","7","hanaU","hanaA","hanaA06-detaA07","659","37","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","835","1","iden_exp","hana","deta","2","A","6","U","1","hanaU","hanaA","hanaA06-detaU01","661","37","people children author function","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","650","1","iden_exp","hana","deta","2","A","9","U","7","hanaU","hanaA","hanaA09-detaU07","663","37","people children author function","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","662","1","iden_exp","hana","deta","2","A","9","A","3","hanaU","hanaA","hanaA09-detaA03","665","37","people children author function","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","710","0","iden_exp","hana","deta","2","A","3","U","9","hanaU","hanaA","hanaA03-detaU09","667","37","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","596","1","iden_exp","hana","deta","2","A","3","U","3","hanaU","hanaA","hanaA03-detaU03","669","37","people children author function","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","530","0","iden_exp","hana","deta","2","A","5","A","7","hanaU","hanaA","hanaA05-detaA07","671","37","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","460","0","iden_exp","hana","deta","2","U","9","A","7","hanaU","hanaA","hanaU09-detaA07","673","38","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","602","1","iden_exp","hana","deta","2","U","11","A","11","hanaU","hanaA","hanaU11-detaA11","675","38","people children author function","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","586","1","iden_exp","hana","deta","2","A","1","U","6","hanaU","hanaA","hanaA01-detaU06","677","38","people children author function","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","838","0","iden_exp","hana","deta","2","A","1","U","5","hanaU","hanaA","hanaA01-detaU05","679","38","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","575","0","iden_exp","hana","deta","2","U","9","A","1","hanaU","hanaA","hanaU09-detaA01","681","38","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","649","0","iden_exp","hana","deta","2","U","1","A","6","hanaU","hanaA","hanaU01-detaA06","683","38","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","784","0","iden_exp","hana","deta","2","A","11","A","3","hanaU","hanaA","hanaA11-detaA03","685","38","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","552","1","iden_exp","hana","deta","2","U","9","U","3","hanaU","hanaA","hanaU09-detaU03","687","38","people children author function","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","564","0","iden_exp","hana","deta","2","U","11","A","7","hanaU","hanaA","hanaU11-detaA07","689","38","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","480","0","iden_exp","hana","deta","2","A","7","A","5","hanaU","hanaA","hanaA07-detaA05","691","38","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","620","0","iden_exp","hana","deta","2","U","11","U","9","hanaU","hanaA","hanaU11-detaU09","693","38","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","614","0","iden_exp","hana","deta","2","A","6","U","3","hanaU","hanaA","hanaA06-detaU03","695","38","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","652","1","iden_exp","hana","deta","2","A","7","U","11","hanaU","hanaA","hanaA07-detaU11","697","38","people children author function","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","630","1","iden_exp","hana","deta","2","U","3","U","5","hanaU","hanaA","hanaU03-detaU05","699","38","people children author function","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","574","1","iden_exp","hana","deta","2","U","1","U","6","hanaU","hanaA","hanaU01-detaU06","701","38","people children author function","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","748","0","iden_exp","hana","deta","2","A","5","U","5","hanaU","hanaA","hanaA05-detaU05","703","38","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","601","0","iden_exp","hana","deta","2","U","9","A","9","hanaU","hanaA","hanaU09-detaA09","705","39","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","395","1","iden_exp","hana","deta","2","U","11","A","9","hanaU","hanaA","hanaU11-detaA09","707","39","people children author function","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","1354","0","iden_exp","hana","deta","2","U","3","A","6","hanaU","hanaA","hanaU03-detaA06","709","39","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","823","0","iden_exp","hana","deta","2","A","3","U","1","hanaU","hanaA","hanaA03-detaU01","711","39","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","593","1","iden_exp","hana","deta","2","A","9","A","11","hanaU","hanaA","hanaA09-detaA11","713","39","people children author function","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","791","0","iden_exp","hana","deta","2","U","7","U","9","hanaU","hanaA","hanaU07-detaU09","715","39","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","552","0","iden_exp","hana","deta","2","A","7","U","9","hanaU","hanaA","hanaA07-detaU09","717","39","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","654","1","iden_exp","hana","deta","2","U","1","A","5","hanaU","hanaA","hanaU01-detaA05","719","39","people children author function","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","819","1","iden_exp","hana","deta","2","U","9","U","6","hanaU","hanaA","hanaU09-detaU06","721","39","people children author function","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","527","0","iden_exp","hana","deta","2","U","5","U","11","hanaU","hanaA","hanaU05-detaU11","723","39","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","531","1","iden_exp","hana","deta","2","A","7","U","3","hanaU","hanaA","hanaA07-detaU03","725","39","people children author function","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","777","1","iden_exp","hana","deta","2","A","1","A","5","hanaU","hanaA","hanaA01-detaA05","727","39","people children author function","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","882","0","iden_exp","hana","deta","2","A","11","A","6","hanaU","hanaA","hanaA11-detaA06","729","39","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","578","0","iden_exp","hana","deta","2","U","3","U","6","hanaU","hanaA","hanaU03-detaU06","731","39","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","693","1","iden_exp","hana","deta","2","U","7","U","7","hanaU","hanaA","hanaU07-detaU07","733","39","people children author function","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","634","1","iden_exp","hana","deta","2","U","9","A","5","hanaU","hanaA","hanaU09-detaA05","735","39","people children author function","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","620","0","iden_exp","hana","deta","2","U","9","U","9","hanaU","hanaA","hanaU09-detaU09","737","40","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","657","1","iden_exp","hana","deta","2","A","9","A","9","hanaU","hanaA","hanaA09-detaA09","739","40","people children author function","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","563","0","iden_exp","hana","deta","2","A","5","A","5","hanaU","hanaA","hanaA05-detaA05","741","40","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","701","1","iden_exp","hana","deta","2","U","9","A","11","hanaU","hanaA","hanaU09-detaA11","743","40","people children author function","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","882","0","iden_exp","hana","deta","2","U","6","U","3","hanaU","hanaA","hanaU06-detaU03","745","40","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","731","0","iden_exp","hana","deta","2","A","1","A","1","hanaU","hanaA","hanaA01-detaA01","747","40","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","580","0","iden_exp","hana","deta","2","A","3","U","5","hanaU","hanaA","hanaA03-detaU05","749","40","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","480","0","iden_exp","hana","deta","2","U","9","A","3","hanaU","hanaA","hanaU09-detaA03","751","40","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","537","1","iden_exp","hana","deta","2","U","3","A","3","hanaU","hanaA","hanaU03-detaA03","753","40","people children author function","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","678","0","iden_exp","hana","deta","2","U","11","U","1","hanaU","hanaA","hanaU11-detaU01","755","40","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","556","1","iden_exp","hana","deta","2","U","7","U","6","hanaU","hanaA","hanaU07-detaU06","757","40","people children author function","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","482","0","iden_exp","hana","deta","2","A","3","A","6","hanaU","hanaA","hanaA03-detaA06","759","40","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","764","1","iden_exp","hana","deta","2","U","7","A","1","hanaU","hanaA","hanaU07-detaA01","761","40","people children author function","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","740","1","iden_exp","hana","deta","2","U","5","A","7","hanaU","hanaA","hanaU05-detaA07","763","40","people children author function","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","568","1","iden_exp","hana","deta","2","A","11","A","11","hanaU","hanaA","hanaA11-detaA11","765","41","people children author function","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","752","1","iden_exp","hana","deta","2","A","5","A","3","hanaU","hanaA","hanaA05-detaA03","767","41","people children author function","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","637","0","iden_exp","hana","deta","2","A","7","A","3","hanaU","hanaA","hanaA07-detaA03","769","41","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","628","0","iden_exp","hana","deta","2","U","5","A","11","hanaU","hanaA","hanaU05-detaA11","771","41","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","530","0","iden_exp","hana","deta","2","U","7","A","7","hanaU","hanaA","hanaU07-detaA07","773","41","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","483","1","iden_exp","hana","deta","2","A","1","U","1","hanaU","hanaA","hanaA01-detaU01","775","41","people children author function","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","775","0","iden_exp","hana","deta","2","U","7","A","6","hanaU","hanaA","hanaU07-detaA06","777","41","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","508","1","iden_exp","hana","deta","2","U","5","U","6","hanaU","hanaA","hanaU05-detaU06","779","41","people children author function","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","555","1","iden_exp","hana","deta","2","U","6","U","9","hanaU","hanaA","hanaU06-detaU09","781","41","people children author function","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","541","0","iden_exp","hana","deta","2","A","1","U","3","hanaU","hanaA","hanaA01-detaU03","783","41","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","676","0","iden_exp","hana","deta","2","A","9","A","6","hanaU","hanaA","hanaA09-detaA06","785","41","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","618","1","iden_exp","hana","deta","2","A","9","U","5","hanaU","hanaA","hanaA09-detaU05","787","41","people children author function","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","591","1","iden_exp","hana","deta","2","A","1","A","11","hanaU","hanaA","hanaA01-detaA11","789","41","people children author function","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","978","0","iden_exp","hana","deta","2","U","11","A","1","hanaU","hanaA","hanaU11-detaA01","791","41","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","1244","0","iden_exp","hana","deta","2","A","9","U","11","hanaU","hanaA","hanaA09-detaU11","793","42","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","549","0","iden_exp","hana","deta","2","A","11","U","9","hanaU","hanaA","hanaA11-detaU09","795","42","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","460","1","iden_exp","hana","deta","2","A","11","U","1","hanaU","hanaA","hanaA11-detaU01","797","42","people children author function","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","407","1","iden_exp","hana","deta","2","A","11","U","11","hanaU","hanaA","hanaA11-detaU11","799","42","people children author function","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","512","0","iden_exp","hana","deta","2","U","5","A","6","hanaU","hanaA","hanaU05-detaA06","801","42","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","640","0","iden_exp","hana","deta","2","A","3","A","1","hanaU","hanaA","hanaA03-detaA01","803","42","people children author function","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","597","0","iden_exp","hana","deta","2","U","1","U","11","hanaU","hanaA","hanaU01-detaU11","805","42","people children author function","hanaA"
