"stimulus","rt","response","phase","word","carrier","block","wordAccent","wordAccentStep","carrierAccent","carrierAccentStep","option_0","option_1","sound","trial_index","time_elapsed","participantID","answer"
"<h1>どちらの単語が聞こえましたか</h1>","737","1","iden_exp","hana","deta","1","A","7","U","11","hanaA","hanaA","hanaA07-detaU11","322","40","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","981","0","iden_exp","hana","deta","1","A","9","A","9","hanaA","hanaU","hanaA09-detaA09","324","40","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","462","0","iden_exp","hana","deta","1","U","9","U","7","hanaU","hanaU","hanaU09-detaU07","326","40","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","534","1","iden_exp","hana","deta","1","U","5","A","9","hanaU","hanaU","hanaU05-detaA09","328","40","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","878","1","iden_exp","hana","deta","1","A","5","U","11","hanaA","hanaA","hanaA05-detaU11","330","41","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","699","0","iden_exp","hana","deta","1","U","1","A","1","hanaU","hanaU","hanaU01-detaA01","332","41","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","522","0","iden_exp","hana","deta","1","U","11","A","5","hanaU","hanaU","hanaU11-detaA05","334","41","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","539","0","iden_exp","hana","deta","1","A","3","U","9","hanaA","hanaA","hanaA03-detaU09","336","41","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","532","0","iden_exp","hana","deta","1","U","6","A","5","hanaU","hanaU","hanaU06-detaA05","338","41","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","509","1","iden_exp","hana","deta","1","A","1","A","3","hanaA","hanaU","hanaA01-detaA03","340","41","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","664","1","iden_exp","hana","deta","1","A","1","U","11","hanaA","hanaA","hanaA01-detaU11","342","41","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","667","0","iden_exp","hana","deta","1","U","9","U","1","hanaU","hanaU","hanaU09-detaU01","344","41","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","627","1","iden_exp","hana","deta","1","A","7","A","7","hanaA","hanaU","hanaA07-detaA07","346","41","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","1103","0","iden_exp","hana","deta","1","A","7","A","6","hanaA","hanaU","hanaA07-detaA06","348","41","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","640","0","iden_exp","hana","deta","1","A","6","U","3","hanaA","hanaA","hanaA06-detaU03","350","41","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","609","1","iden_exp","hana","deta","1","A","3","A","6","hanaA","hanaU","hanaA03-detaA06","352","41","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","548","0","iden_exp","hana","deta","1","A","1","U","7","hanaA","hanaA","hanaA01-detaU07","354","41","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","1099","0","iden_exp","hana","deta","1","A","5","U","5","hanaA","hanaA","hanaA05-detaU05","356","41","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","503","0","iden_exp","hana","deta","1","A","11","U","3","hanaA","hanaA","hanaA11-detaU03","358","41","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","682","1","iden_exp","hana","deta","1","A","5","U","7","hanaA","hanaA","hanaA05-detaU07","360","41","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","663","1","iden_exp","hana","deta","1","U","3","A","6","hanaU","hanaU","hanaU03-detaA06","362","42","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","543","0","iden_exp","hana","deta","1","A","9","U","9","hanaA","hanaA","hanaA09-detaU09","364","42","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","696","0","iden_exp","hana","deta","1","A","9","U","5","hanaA","hanaA","hanaA09-detaU05","366","42","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","805","0","iden_exp","hana","deta","1","U","9","U","9","hanaU","hanaU","hanaU09-detaU09","368","42","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","695","0","iden_exp","hana","deta","1","A","7","A","11","hanaA","hanaU","hanaA07-detaA11","370","42","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","616","1","iden_exp","hana","deta","1","U","5","A","7","hanaU","hanaU","hanaU05-detaA07","372","42","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","720","0","iden_exp","hana","deta","1","U","9","A","11","hanaU","hanaU","hanaU09-detaA11","374","42","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","562","0","iden_exp","hana","deta","1","U","9","U","6","hanaU","hanaU","hanaU09-detaU06","376","42","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","452","0","iden_exp","hana","deta","1","U","7","A","11","hanaU","hanaU","hanaU07-detaA11","378","42","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","716","1","iden_exp","hana","deta","1","U","1","U","3","hanaU","hanaU","hanaU01-detaU03","380","43","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","536","1","iden_exp","hana","deta","1","U","7","A","1","hanaU","hanaU","hanaU07-detaA01","382","43","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","451","1","iden_exp","hana","deta","1","A","6","U","5","hanaA","hanaA","hanaA06-detaU05","384","43","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","578","0","iden_exp","hana","deta","1","U","5","A","11","hanaU","hanaU","hanaU05-detaA11","386","43","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","671","0","iden_exp","hana","deta","1","U","1","U","9","hanaU","hanaU","hanaU01-detaU09","388","43","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","570","0","iden_exp","hana","deta","1","A","1","A","6","hanaA","hanaU","hanaA01-detaA06","390","44","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","526","1","iden_exp","hana","deta","1","A","5","U","9","hanaA","hanaA","hanaA05-detaU09","392","44","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","795","1","iden_exp","hana","deta","1","A","9","U","3","hanaA","hanaA","hanaA09-detaU03","394","44","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","744","1","iden_exp","hana","deta","1","U","3","U","11","hanaU","hanaU","hanaU03-detaU11","396","44","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","658","0","iden_exp","hana","deta","1","U","5","U","9","hanaU","hanaU","hanaU05-detaU09","398","44","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","464","0","iden_exp","hana","deta","1","A","9","A","11","hanaA","hanaU","hanaA09-detaA11","400","44","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","612","1","iden_exp","hana","deta","1","A","1","A","11","hanaA","hanaU","hanaA01-detaA11","402","45","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","541","1","iden_exp","hana","deta","1","A","3","U","5","hanaA","hanaA","hanaA03-detaU05","404","45","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","576","1","iden_exp","hana","deta","1","A","11","A","6","hanaA","hanaU","hanaA11-detaA06","406","45","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","681","0","iden_exp","hana","deta","1","U","1","A","6","hanaU","hanaU","hanaU01-detaA06","408","45","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","594","1","iden_exp","hana","deta","1","U","9","A","9","hanaU","hanaU","hanaU09-detaA09","410","45","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","700","0","iden_exp","hana","deta","1","A","7","U","1","hanaA","hanaA","hanaA07-detaU01","412","46","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","483","1","iden_exp","hana","deta","1","A","5","U","1","hanaA","hanaA","hanaA05-detaU01","414","46","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","601","1","iden_exp","hana","deta","2","U","1","U","1","hanaU","hanaU","hanaU01-detaU01","417","46","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","505","0","iden_exp","hana","deta","2","A","9","U","3","hanaA","hanaA","hanaA09-detaU03","419","46","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","714","1","iden_exp","hana","deta","2","A","6","U","3","hanaA","hanaA","hanaA06-detaU03","421","46","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","632","0","iden_exp","hana","deta","2","A","11","A","3","hanaA","hanaU","hanaA11-detaA03","423","46","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","724","1","iden_exp","hana","deta","2","U","9","A","11","hanaU","hanaU","hanaU09-detaA11","425","46","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","648","0","iden_exp","hana","deta","2","A","9","A","1","hanaA","hanaU","hanaA09-detaA01","427","46","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","657","1","iden_exp","hana","deta","2","U","3","U","7","hanaU","hanaU","hanaU03-detaU07","429","46","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","583","0","iden_exp","hana","deta","2","U","3","A","7","hanaU","hanaU","hanaU03-detaA07","431","46","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","704","0","iden_exp","hana","deta","2","A","3","A","9","hanaA","hanaU","hanaA03-detaA09","433","47","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","472","0","iden_exp","hana","deta","2","U","1","A","9","hanaU","hanaU","hanaU01-detaA09","435","47","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","552","0","iden_exp","hana","deta","2","A","11","U","9","hanaA","hanaA","hanaA11-detaU09","437","47","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","675","1","iden_exp","hana","deta","2","U","3","U","9","hanaU","hanaU","hanaU03-detaU09","439","47","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","577","1","iden_exp","hana","deta","2","A","1","A","7","hanaA","hanaU","hanaA01-detaA07","441","48","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","477","1","iden_exp","hana","deta","2","A","6","A","5","hanaA","hanaU","hanaA06-detaA05","443","48","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","643","1","iden_exp","hana","deta","2","U","5","A","11","hanaU","hanaU","hanaU05-detaA11","445","48","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","776","0","iden_exp","hana","deta","2","U","5","U","11","hanaU","hanaU","hanaU05-detaU11","447","48","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","481","0","iden_exp","hana","deta","2","A","7","U","5","hanaA","hanaA","hanaA07-detaU05","449","48","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","508","0","iden_exp","hana","deta","2","A","7","A","3","hanaA","hanaU","hanaA07-detaA03","451","48","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","653","0","iden_exp","hana","deta","2","U","3","A","9","hanaU","hanaU","hanaU03-detaA09","453","48","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","554","1","iden_exp","hana","deta","2","U","9","U","1","hanaU","hanaU","hanaU09-detaU01","455","48","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","686","1","iden_exp","hana","deta","2","A","3","A","1","hanaA","hanaU","hanaA03-detaA01","457","48","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","576","1","iden_exp","hana","deta","2","A","7","A","5","hanaA","hanaU","hanaA07-detaA05","459","48","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","668","0","iden_exp","hana","deta","2","A","9","U","5","hanaA","hanaA","hanaA09-detaU05","461","48","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","694","1","iden_exp","hana","deta","2","A","5","A","5","hanaA","hanaU","hanaA05-detaA05","463","48","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","564","1","iden_exp","hana","deta","2","U","6","U","3","hanaU","hanaU","hanaU06-detaU03","465","48","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","626","0","iden_exp","hana","deta","2","A","1","U","5","hanaA","hanaA","hanaA01-detaU05","467","48","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","575","0","iden_exp","hana","deta","2","U","11","U","5","hanaU","hanaU","hanaU11-detaU05","469","49","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","458","0","iden_exp","hana","deta","2","U","7","U","5","hanaU","hanaU","hanaU07-detaU05","471","49","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","1033","1","iden_exp","hana","deta","2","A","3","A","7","hanaA","hanaU","hanaA03-detaA07","473","49","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","563","0","iden_exp","hana","deta","2","A","6","U","6","hanaA","hanaA","hanaA06-detaU06","475","49","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","721","0","iden_exp","hana","deta","2","A","6","A","7","hanaA","hanaU","hanaA06-detaA07","477","49","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","593","0","iden_exp","hana","deta","2","U","9","U","3","hanaU","hanaU","hanaU09-detaU03","479","49","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","507","0","iden_exp","hana","deta","2","A","6","A","6","hanaA","hanaU","hanaA06-detaA06","481","49","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","663","0","iden_exp","hana","deta","2","U","11","A","3","hanaU","hanaU","hanaU11-detaA03","483","49","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","704","0","iden_exp","hana","deta","2","A","9","A","5","hanaA","hanaU","hanaA09-detaA05","485","49","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","515","0","iden_exp","hana","deta","2","U","9","A","5","hanaU","hanaU","hanaU09-detaA05","487","50","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","730","0","iden_exp","hana","deta","2","U","1","U","3","hanaU","hanaU","hanaU01-detaU03","489","50","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","600","1","iden_exp","hana","deta","2","U","7","U","3","hanaU","hanaU","hanaU07-detaU03","491","50","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","609","0","iden_exp","hana","deta","2","U","6","A","3","hanaU","hanaU","hanaU06-detaA03","493","50","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","556","1","iden_exp","hana","deta","2","A","3","U","11","hanaA","hanaA","hanaA03-detaU11","495","50","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","536","1","iden_exp","hana","deta","2","A","9","A","3","hanaA","hanaU","hanaA09-detaA03","497","50","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","937","0","iden_exp","hana","deta","2","U","7","U","7","hanaU","hanaU","hanaU07-detaU07","499","50","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","712","1","iden_exp","hana","deta","2","U","6","U","1","hanaU","hanaU","hanaU06-detaU01","501","51","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","476","1","iden_exp","hana","deta","2","A","9","U","9","hanaA","hanaA","hanaA09-detaU09","503","51","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","802","1","iden_exp","hana","deta","2","A","3","A","6","hanaA","hanaU","hanaA03-detaA06","505","51","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","606","1","iden_exp","hana","deta","2","A","6","U","5","hanaA","hanaA","hanaA06-detaU05","507","51","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","540","0","iden_exp","hana","deta","2","U","1","A","5","hanaU","hanaU","hanaU01-detaA05","509","51","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","636","1","iden_exp","hana","deta","2","A","1","U","7","hanaA","hanaA","hanaA01-detaU07","511","51","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","777","1","iden_exp","hana","deta","2","U","11","A","1","hanaU","hanaU","hanaU11-detaA01","513","52","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","746","1","iden_exp","hana","deta","2","A","6","A","9","hanaA","hanaU","hanaA06-detaA09","515","52","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","524","0","iden_exp","hana","deta","2","U","3","U","3","hanaU","hanaU","hanaU03-detaU03","517","52","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","766","0","iden_exp","hana","deta","2","U","3","U","1","hanaU","hanaU","hanaU03-detaU01","519","52","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","567","0","iden_exp","hana","deta","2","U","9","U","5","hanaU","hanaU","hanaU09-detaU05","521","52","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","876","1","iden_exp","hana","deta","2","U","9","A","6","hanaU","hanaU","hanaU09-detaA06","523","52","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","551","1","iden_exp","hana","deta","2","A","5","A","11","hanaA","hanaU","hanaA05-detaA11","525","52","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","697","0","iden_exp","hana","deta","2","U","1","A","6","hanaU","hanaU","hanaU01-detaA06","527","53","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","763","0","iden_exp","hana","deta","2","U","9","U","9","hanaU","hanaU","hanaU09-detaU09","529","53","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","567","0","iden_exp","hana","deta","2","U","11","A","6","hanaU","hanaU","hanaU11-detaA06","531","53","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","459","1","iden_exp","hana","deta","2","A","9","A","9","hanaA","hanaU","hanaA09-detaA09","533","53","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","715","0","iden_exp","hana","deta","2","U","9","A","9","hanaU","hanaU","hanaU09-detaA09","535","53","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","492","1","iden_exp","hana","deta","2","U","3","U","5","hanaU","hanaU","hanaU03-detaU05","537","53","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","552","0","iden_exp","hana","deta","2","U","5","A","1","hanaU","hanaU","hanaU05-detaA01","539","53","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","659","1","iden_exp","hana","deta","2","U","11","U","1","hanaU","hanaU","hanaU11-detaU01","541","53","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","909","1","iden_exp","hana","deta","2","A","5","A","1","hanaA","hanaU","hanaA05-detaA01","543","53","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","1083","0","iden_exp","hana","deta","2","U","9","A","7","hanaU","hanaU","hanaU09-detaA07","545","53","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","519","0","iden_exp","hana","deta","2","A","11","A","5","hanaA","hanaU","hanaA11-detaA05","547","53","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","679","0","iden_exp","hana","deta","2","A","3","U","5","hanaA","hanaA","hanaA03-detaU05","549","53","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","499","1","iden_exp","hana","deta","2","A","1","U","9","hanaA","hanaA","hanaA01-detaU09","551","53","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","796","1","iden_exp","hana","deta","2","A","9","U","1","hanaA","hanaA","hanaA09-detaU01","553","53","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","456","1","iden_exp","hana","deta","2","U","5","A","3","hanaU","hanaU","hanaU05-detaA03","555","53","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","516","0","iden_exp","hana","deta","2","A","1","A","3","hanaA","hanaU","hanaA01-detaA03","557","54","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","513","0","iden_exp","hana","deta","2","A","5","U","6","hanaA","hanaA","hanaA05-detaU06","559","54","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","656","1","iden_exp","hana","deta","2","A","5","A","7","hanaA","hanaU","hanaA05-detaA07","561","54","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","596","1","iden_exp","hana","deta","2","U","9","U","7","hanaU","hanaU","hanaU09-detaU07","563","54","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","1115","0","iden_exp","hana","deta","2","A","6","A","3","hanaA","hanaU","hanaA06-detaA03","565","54","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","672","0","iden_exp","hana","deta","2","U","1","A","3","hanaU","hanaU","hanaU01-detaA03","567","54","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","517","1","iden_exp","hana","deta","2","A","5","U","9","hanaA","hanaA","hanaA05-detaU09","569","54","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","552","1","iden_exp","hana","deta","2","A","9","U","11","hanaA","hanaA","hanaA09-detaU11","571","54","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","796","1","iden_exp","hana","deta","2","U","7","A","11","hanaU","hanaU","hanaU07-detaA11","573","54","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","613","1","iden_exp","hana","deta","2","A","7","U","9","hanaA","hanaA","hanaA07-detaU09","575","54","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","1018","1","iden_exp","hana","deta","2","A","6","A","1","hanaA","hanaU","hanaA06-detaA01","577","54","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","728","0","iden_exp","hana","deta","2","U","5","U","6","hanaU","hanaU","hanaU05-detaU06","579","54","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","828","0","iden_exp","hana","deta","2","A","9","A","7","hanaA","hanaU","hanaA09-detaA07","581","54","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","540","1","iden_exp","hana","deta","2","U","1","U","11","hanaU","hanaU","hanaU01-detaU11","583","54","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","526","0","iden_exp","hana","deta","2","A","11","A","7","hanaA","hanaU","hanaA11-detaA07","585","54","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","641","1","iden_exp","hana","deta","2","A","11","U","6","hanaA","hanaA","hanaA11-detaU06","587","54","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","755","1","iden_exp","hana","deta","2","A","3","U","9","hanaA","hanaA","hanaA03-detaU09","589","55","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","1279","1","iden_exp","hana","deta","2","A","7","U","6","hanaA","hanaA","hanaA07-detaU06","591","55","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","480","0","iden_exp","hana","deta","2","U","6","U","9","hanaU","hanaU","hanaU06-detaU09","593","55","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","451","0","iden_exp","hana","deta","2","U","9","A","3","hanaU","hanaU","hanaU09-detaA03","595","55","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","766","1","iden_exp","hana","deta","2","A","7","A","9","hanaA","hanaU","hanaA07-detaA09","597","55","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","634","1","iden_exp","hana","deta","2","A","5","U","7","hanaA","hanaA","hanaA05-detaU07","599","55","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","654","1","iden_exp","hana","deta","2","U","11","U","11","hanaU","hanaU","hanaU11-detaU11","601","55","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","499","1","iden_exp","hana","deta","2","U","7","U","6","hanaU","hanaU","hanaU07-detaU06","603","55","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","569","1","iden_exp","hana","deta","2","A","11","A","9","hanaA","hanaU","hanaA11-detaA09","605","55","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","634","0","iden_exp","hana","deta","2","U","6","U","7","hanaU","hanaU","hanaU06-detaU07","607","55","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","635","0","iden_exp","hana","deta","2","U","6","U","11","hanaU","hanaU","hanaU06-detaU11","609","55","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","504","0","iden_exp","hana","deta","2","U","11","A","7","hanaU","hanaU","hanaU11-detaA07","611","55","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","538","0","iden_exp","hana","deta","2","U","5","A","5","hanaU","hanaU","hanaU05-detaA05","613","55","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","726","0","iden_exp","hana","deta","2","A","6","A","11","hanaA","hanaU","hanaA06-detaA11","615","55","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","508","1","iden_exp","hana","deta","2","U","5","U","5","hanaU","hanaU","hanaU05-detaU05","617","55","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","891","1","iden_exp","hana","deta","2","U","7","U","11","hanaU","hanaU","hanaU07-detaU11","619","55","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","1167","0","iden_exp","hana","deta","2","A","11","A","6","hanaA","hanaU","hanaA11-detaA06","621","56","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","502","0","iden_exp","hana","deta","2","A","3","U","7","hanaA","hanaA","hanaA03-detaU07","623","56","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","667","1","iden_exp","hana","deta","2","A","1","A","6","hanaA","hanaU","hanaA01-detaA06","625","56","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","454","1","iden_exp","hana","deta","2","U","6","A","6","hanaU","hanaU","hanaU06-detaA06","627","56","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","750","0","iden_exp","hana","deta","2","U","5","U","7","hanaU","hanaU","hanaU05-detaU07","629","56","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","1200","1","iden_exp","hana","deta","2","A","9","U","7","hanaA","hanaA","hanaA09-detaU07","631","57","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","570","1","iden_exp","hana","deta","2","U","3","A","11","hanaU","hanaU","hanaU03-detaA11","633","57","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","539","1","iden_exp","hana","deta","2","A","1","U","3","hanaA","hanaA","hanaA01-detaU03","635","57","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","702","1","iden_exp","hana","deta","2","U","7","A","3","hanaU","hanaU","hanaU07-detaA03","637","57","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","558","0","iden_exp","hana","deta","2","A","11","U","5","hanaA","hanaA","hanaA11-detaU05","639","57","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","1024","1","iden_exp","hana","deta","2","A","7","A","7","hanaA","hanaU","hanaA07-detaA07","641","57","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","550","0","iden_exp","hana","deta","2","A","7","A","1","hanaA","hanaU","hanaA07-detaA01","643","57","paper took","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","854","0","iden_exp","hana","deta","2","A","6","U","1","hanaA","hanaA","hanaA06-detaU01","645","57","paper took","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","750","0","iden_exp","hana","deta","2","A","7","A","11","hanaA","hanaU","hanaA07-detaA11","647","57","paper took","hanaU"
