"stimulus","rt","response","phase","word","carrier","block","wordAccent","wordAccentStep","carrierAccent","carrierAccentStep","option_0","option_1","sound","trial_index","time_elapsed","participantID","answer"
"<h1>どちらの単語が聞こえましたか</h1>","566","1","iden_exp","hana","deta","2","A","1","","3","hanaA","hanaU","hanaA01-detaA03","717","39","still discovery","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","520","0","iden_exp","hana","deta","2","U","1","","7","hanaU","hanaU","hanaU01-detaA07","719","39","still discovery","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","537","0","iden_exp","hana","deta","2","A","11","","9","hanaA","hanaU","hanaA11-detaA09","721","39","still discovery","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","1184","0","iden_exp","hana","deta","2","A","7","","6","hanaA","hanaU","hanaA07-detaA06","723","39","still discovery","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","593","1","iden_exp","hana","deta","2","U","3","","3","hanaU","hanaU","hanaU03-detaA03","725","39","still discovery","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","591","0","iden_exp","hana","deta","2","A","6","","7","hanaA","hanaA","hanaA06-detaU07","727","39","still discovery","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","594","0","iden_exp","hana","deta","2","U","1","","1","hanaU","hanaU","hanaU01-detaA01","729","40","still discovery","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","698","0","iden_exp","hana","deta","2","A","3","","7","hanaA","hanaA","hanaA03-detaU07","731","40","still discovery","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","821","1","iden_exp","hana","deta","2","U","11","","9","hanaU","hanaU","hanaU11-detaA09","733","40","still discovery","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","571","0","iden_exp","hana","deta","2","U","5","","11","hanaU","hanaU","hanaU05-detaU11","735","40","still discovery","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","545","0","iden_exp","hana","deta","2","U","5","","5","hanaU","hanaU","hanaU05-detaA05","737","40","still discovery","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","597","0","iden_exp","hana","deta","2","A","7","","11","hanaA","hanaA","hanaA07-detaU11","739","40","still discovery","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","625","1","iden_exp","hana","deta","2","U","5","","1","hanaU","hanaU","hanaU05-detaU01","741","40","still discovery","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","1197","1","iden_exp","hana","deta","2","U","5","","3","hanaU","hanaU","hanaU05-detaU03","743","40","still discovery","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","819","1","iden_exp","hana","deta","2","A","7","","6","hanaA","hanaA","hanaA07-detaU06","745","40","still discovery","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","763","0","iden_exp","hana","deta","2","U","6","","1","hanaU","hanaU","hanaU06-detaU01","747","40","still discovery","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","518","0","iden_exp","hana","deta","2","A","6","","11","hanaA","hanaA","hanaA06-detaU11","749","40","still discovery","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","602","1","iden_exp","hana","deta","2","A","9","","11","hanaA","hanaU","hanaA09-detaA11","751","40","still discovery","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","580","0","iden_exp","hana","deta","2","U","1","","6","hanaU","hanaU","hanaU01-detaA06","753","40","still discovery","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","497","1","iden_exp","hana","deta","2","U","5","","3","hanaU","hanaU","hanaU05-detaA03","755","40","still discovery","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","784","1","iden_exp","hana","deta","2","A","1","","11","hanaA","hanaU","hanaA01-detaA11","757","41","still discovery","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","744","0","iden_exp","hana","deta","2","U","7","","6","hanaU","hanaU","hanaU07-detaA06","759","41","still discovery","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","469","0","iden_exp","hana","deta","2","A","5","","3","hanaA","hanaA","hanaA05-detaU03","761","41","still discovery","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","737","1","iden_exp","hana","deta","2","A","7","","5","hanaA","hanaU","hanaA07-detaA05","763","41","still discovery","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","829","0","iden_exp","hana","deta","2","U","1","","1","hanaU","hanaU","hanaU01-detaU01","765","41","still discovery","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","796","1","iden_exp","hana","deta","2","U","9","","5","hanaU","hanaU","hanaU09-detaA05","767","41","still discovery","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","535","1","iden_exp","hana","deta","2","U","9","","6","hanaU","hanaU","hanaU09-detaU06","769","41","still discovery","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","617","1","iden_exp","hana","deta","2","A","6","","1","hanaA","hanaU","hanaA06-detaA01","771","41","still discovery","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","593","1","iden_exp","hana","deta","2","A","5","","5","hanaA","hanaA","hanaA05-detaU05","773","41","still discovery","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","561","1","iden_exp","hana","deta","2","U","9","","7","hanaU","hanaU","hanaU09-detaU07","775","41","still discovery","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","731","1","iden_exp","hana","deta","2","U","5","","7","hanaU","hanaU","hanaU05-detaA07","777","41","still discovery","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","871","1","iden_exp","hana","deta","2","A","9","","11","hanaA","hanaA","hanaA09-detaU11","779","41","still discovery","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","725","1","iden_exp","hana","deta","2","A","1","","7","hanaA","hanaU","hanaA01-detaA07","781","41","still discovery","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","478","0","iden_exp","hana","deta","2","U","9","","5","hanaU","hanaU","hanaU09-detaU05","783","41","still discovery","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","475","0","iden_exp","hana","deta","2","A","7","","1","hanaA","hanaA","hanaA07-detaU01","785","41","still discovery","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","574","0","iden_exp","hana","deta","2","A","1","","11","hanaA","hanaA","hanaA01-detaU11","787","42","still discovery","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","733","1","iden_exp","hana","deta","2","A","9","","3","hanaA","hanaA","hanaA09-detaU03","789","42","still discovery","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","584","0","iden_exp","hana","deta","2","A","5","","5","hanaA","hanaU","hanaA05-detaA05","791","42","still discovery","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","922","1","iden_exp","hana","deta","2","A","3","","5","hanaA","hanaU","hanaA03-detaA05","793","42","still discovery","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","705","0","iden_exp","hana","deta","2","U","7","","7","hanaU","hanaU","hanaU07-detaA07","795","42","still discovery","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","530","1","iden_exp","hana","deta","2","U","1","","9","hanaU","hanaU","hanaU01-detaU09","797","42","still discovery","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","528","0","iden_exp","hana","deta","2","U","3","","6","hanaU","hanaU","hanaU03-detaA06","799","42","still discovery","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","728","1","iden_exp","hana","deta","2","A","11","","3","hanaA","hanaU","hanaA11-detaA03","801","42","still discovery","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","583","0","iden_exp","hana","deta","2","A","3","","1","hanaA","hanaA","hanaA03-detaU01","803","42","still discovery","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","502","1","iden_exp","hana","deta","2","U","6","","3","hanaU","hanaU","hanaU06-detaU03","805","42","still discovery","hanaU"
